"Observation station","Year","Month","Day","Time [Local time]","Air temperature mean [°C]"
"Vantaa Helsinki-Vantaa airport","2023","3","22","12:30","0.5"
"Vantaa Helsinki-Vantaa airport","2023","3","22","12:40","0.4"
"Vantaa Helsinki-Vantaa airport","2023","3","22","12:50","0.4"
"Vantaa Helsinki-Vantaa airport","2023","3","22","13:00","0.4"
"Vantaa Helsinki-Vantaa airport","2023","3","22","13:10","0.4"
"Vantaa Helsinki-Vantaa airport","2023","3","22","13:20","0.5"
"Vantaa Helsinki-Vantaa airport","2023","3","22","13:30","0.5"
"Vantaa Helsinki-Vantaa airport","2023","3","22","13:40","0.6"
"Vantaa Helsinki-Vantaa airport","2023","3","22","13:50","0.7"
"Vantaa Helsinki-Vantaa airport","2023","3","22","14:00","0.6"
"Vantaa Helsinki-Vantaa airport","2023","3","22","14:10","0.6"
"Vantaa Helsinki-Vantaa airport","2023","3","22","14:20","0.7"
"Vantaa Helsinki-Vantaa airport","2023","3","22","14:30","0.8"
"Vantaa Helsinki-Vantaa airport","2023","3","22","14:40","0.9"
"Vantaa Helsinki-Vantaa airport","2023","3","22","14:50","1"
"Vantaa Helsinki-Vantaa airport","2023","3","22","15:00","1.4"
"Vantaa Helsinki-Vantaa airport","2023","3","22","15:10","1.8"
"Vantaa Helsinki-Vantaa airport","2023","3","22","15:20","2"
"Vantaa Helsinki-Vantaa airport","2023","3","22","15:30","2.2"
"Vantaa Helsinki-Vantaa airport","2023","3","22","15:40","2.2"
"Vantaa Helsinki-Vantaa airport","2023","3","22","15:50","2.4"
"Vantaa Helsinki-Vantaa airport","2023","3","22","16:00","2.5"
"Vantaa Helsinki-Vantaa airport","2023","3","22","16:10","2.5"
"Vantaa Helsinki-Vantaa airport","2023","3","22","16:20","2.7"
"Vantaa Helsinki-Vantaa airport","2023","3","22","16:30","2.8"
"Vantaa Helsinki-Vantaa airport","2023","3","22","16:40","2.9"
"Vantaa Helsinki-Vantaa airport","2023","3","22","16:50","3"
"Vantaa Helsinki-Vantaa airport","2023","3","22","17:00","3.1"
"Vantaa Helsinki-Vantaa airport","2023","3","22","17:10","3.3"
"Vantaa Helsinki-Vantaa airport","2023","3","22","17:20","3.4"
"Vantaa Helsinki-Vantaa airport","2023","3","22","17:30","3.5"
"Vantaa Helsinki-Vantaa airport","2023","3","22","17:40","3.5"
"Vantaa Helsinki-Vantaa airport","2023","3","22","17:50","3.6"
"Vantaa Helsinki-Vantaa airport","2023","3","22","18:00","3.7"
"Vantaa Helsinki-Vantaa airport","2023","3","22","18:10","3.7"
"Vantaa Helsinki-Vantaa airport","2023","3","22","18:20","3.6"
"Vantaa Helsinki-Vantaa airport","2023","3","22","18:30","3.6"
"Vantaa Helsinki-Vantaa airport","2023","3","22","18:40","3.4"
"Vantaa Helsinki-Vantaa airport","2023","3","22","18:50","3.6"
"Vantaa Helsinki-Vantaa airport","2023","3","22","19:00","3.4"
"Vantaa Helsinki-Vantaa airport","2023","3","22","19:10","3.4"
"Vantaa Helsinki-Vantaa airport","2023","3","22","19:20","3.4"
"Vantaa Helsinki-Vantaa airport","2023","3","22","19:30","3.3"
"Vantaa Helsinki-Vantaa airport","2023","3","22","19:40","3.3"
"Vantaa Helsinki-Vantaa airport","2023","3","22","19:50","3.2"
"Vantaa Helsinki-Vantaa airport","2023","3","22","20:00","3.2"
"Vantaa Helsinki-Vantaa airport","2023","3","22","20:10","3.2"
"Vantaa Helsinki-Vantaa airport","2023","3","22","20:20","3.2"
"Vantaa Helsinki-Vantaa airport","2023","3","22","20:30","3.3"
"Vantaa Helsinki-Vantaa airport","2023","3","22","20:40","3.3"
"Vantaa Helsinki-Vantaa airport","2023","3","22","20:50","3.3"
"Vantaa Helsinki-Vantaa airport","2023","3","22","21:00","3.4"
"Vantaa Helsinki-Vantaa airport","2023","3","22","21:10","3.3"
"Vantaa Helsinki-Vantaa airport","2023","3","22","21:20","3.4"
"Vantaa Helsinki-Vantaa airport","2023","3","22","21:30","3.6"
"Vantaa Helsinki-Vantaa airport","2023","3","22","21:40","3.7"
"Vantaa Helsinki-Vantaa airport","2023","3","22","21:50","3.7"
"Vantaa Helsinki-Vantaa airport","2023","3","22","22:00","3.8"
"Vantaa Helsinki-Vantaa airport","2023","3","22","22:10","3.9"
"Vantaa Helsinki-Vantaa airport","2023","3","22","22:20","3.9"
"Vantaa Helsinki-Vantaa airport","2023","3","22","22:30","4"
"Vantaa Helsinki-Vantaa airport","2023","3","22","22:40","4.1"
"Vantaa Helsinki-Vantaa airport","2023","3","22","22:50","4.1"
"Vantaa Helsinki-Vantaa airport","2023","3","22","23:00","4.1"
"Vantaa Helsinki-Vantaa airport","2023","3","22","23:10","4.1"
"Vantaa Helsinki-Vantaa airport","2023","3","22","23:20","4.1"
"Vantaa Helsinki-Vantaa airport","2023","3","22","23:30","4.1"
"Vantaa Helsinki-Vantaa airport","2023","3","22","23:40","4.1"
"Vantaa Helsinki-Vantaa airport","2023","3","22","23:50","4.3"
"Vantaa Helsinki-Vantaa airport","2023","3","23","00:00","4.3"
"Vantaa Helsinki-Vantaa airport","2023","3","23","00:10","4.4"
"Vantaa Helsinki-Vantaa airport","2023","3","23","00:20","4.4"
"Vantaa Helsinki-Vantaa airport","2023","3","23","00:30","4.5"
"Vantaa Helsinki-Vantaa airport","2023","3","23","00:40","4.6"
"Vantaa Helsinki-Vantaa airport","2023","3","23","00:50","4.6"
"Vantaa Helsinki-Vantaa airport","2023","3","23","01:00","4.7"
"Vantaa Helsinki-Vantaa airport","2023","3","23","01:10","4.7"
"Vantaa Helsinki-Vantaa airport","2023","3","23","01:20","4.6"
"Vantaa Helsinki-Vantaa airport","2023","3","23","01:30","4.6"
"Vantaa Helsinki-Vantaa airport","2023","3","23","01:40","4.7"
"Vantaa Helsinki-Vantaa airport","2023","3","23","01:50","4.7"
"Vantaa Helsinki-Vantaa airport","2023","3","23","02:00","4.6"
"Vantaa Helsinki-Vantaa airport","2023","3","23","02:10","4.5"
"Vantaa Helsinki-Vantaa airport","2023","3","23","02:20","4.5"
"Vantaa Helsinki-Vantaa airport","2023","3","23","02:30","4.7"
"Vantaa Helsinki-Vantaa airport","2023","3","23","02:40","4.7"
"Vantaa Helsinki-Vantaa airport","2023","3","23","02:50","4.7"
"Vantaa Helsinki-Vantaa airport","2023","3","23","03:00","4.6"
"Vantaa Helsinki-Vantaa airport","2023","3","23","03:10","4.6"
"Vantaa Helsinki-Vantaa airport","2023","3","23","03:20","4.6"
"Vantaa Helsinki-Vantaa airport","2023","3","23","03:30","4.5"
"Vantaa Helsinki-Vantaa airport","2023","3","23","03:40","4.5"
"Vantaa Helsinki-Vantaa airport","2023","3","23","03:50","4.4"
"Vantaa Helsinki-Vantaa airport","2023","3","23","04:00","4.3"
"Vantaa Helsinki-Vantaa airport","2023","3","23","04:10","4.2"
"Vantaa Helsinki-Vantaa airport","2023","3","23","04:20","4.1"
"Vantaa Helsinki-Vantaa airport","2023","3","23","04:30","4.1"
"Vantaa Helsinki-Vantaa airport","2023","3","23","04:40","4.1"
"Vantaa Helsinki-Vantaa airport","2023","3","23","04:50","4.2"
"Vantaa Helsinki-Vantaa airport","2023","3","23","05:00","4.3"
"Vantaa Helsinki-Vantaa airport","2023","3","23","05:10","4.5"
"Vantaa Helsinki-Vantaa airport","2023","3","23","05:20","4.8"
"Vantaa Helsinki-Vantaa airport","2023","3","23","05:30","4.9"
"Vantaa Helsinki-Vantaa airport","2023","3","23","05:40","5"
"Vantaa Helsinki-Vantaa airport","2023","3","23","05:50","4.8"
"Vantaa Helsinki-Vantaa airport","2023","3","23","06:00","4.7"
"Vantaa Helsinki-Vantaa airport","2023","3","23","06:10","4.4"
"Vantaa Helsinki-Vantaa airport","2023","3","23","06:20","4.4"
"Vantaa Helsinki-Vantaa airport","2023","3","23","06:30","4.2"
"Vantaa Helsinki-Vantaa airport","2023","3","23","06:40","4.1"
"Vantaa Helsinki-Vantaa airport","2023","3","23","06:50","4.1"
"Vantaa Helsinki-Vantaa airport","2023","3","23","07:00","4.2"
"Vantaa Helsinki-Vantaa airport","2023","3","23","07:10","4.2"
"Vantaa Helsinki-Vantaa airport","2023","3","23","07:20","4.2"
"Vantaa Helsinki-Vantaa airport","2023","3","23","07:30","4.3"
"Vantaa Helsinki-Vantaa airport","2023","3","23","07:40","4.3"
"Vantaa Helsinki-Vantaa airport","2023","3","23","07:50","4.1"
"Vantaa Helsinki-Vantaa airport","2023","3","23","08:00","4"
"Vantaa Helsinki-Vantaa airport","2023","3","23","08:10","3.9"
"Vantaa Helsinki-Vantaa airport","2023","3","23","08:20","3.9"
"Vantaa Helsinki-Vantaa airport","2023","3","23","08:30","4"
"Vantaa Helsinki-Vantaa airport","2023","3","23","08:40","4"
"Vantaa Helsinki-Vantaa airport","2023","3","23","08:50","4.1"
"Vantaa Helsinki-Vantaa airport","2023","3","23","09:00","4.2"
"Vantaa Helsinki-Vantaa airport","2023","3","23","09:10","4.2"
"Vantaa Helsinki-Vantaa airport","2023","3","23","09:20","4.3"
"Vantaa Helsinki-Vantaa airport","2023","3","23","09:30","4.5"
"Vantaa Helsinki-Vantaa airport","2023","3","23","09:40","4.4"
"Vantaa Helsinki-Vantaa airport","2023","3","23","09:50","4.4"
"Vantaa Helsinki-Vantaa airport","2023","3","23","10:00","4.5"
"Vantaa Helsinki-Vantaa airport","2023","3","23","10:10","4.7"
"Vantaa Helsinki-Vantaa airport","2023","3","23","10:20","4.9"
"Vantaa Helsinki-Vantaa airport","2023","3","23","10:30","5.2"
"Vantaa Helsinki-Vantaa airport","2023","3","23","10:40","5.3"
"Vantaa Helsinki-Vantaa airport","2023","3","23","10:50","5.6"
"Vantaa Helsinki-Vantaa airport","2023","3","23","11:00","5.9"
"Vantaa Helsinki-Vantaa airport","2023","3","23","11:10","6"
"Vantaa Helsinki-Vantaa airport","2023","3","23","11:20","6.1"
"Vantaa Helsinki-Vantaa airport","2023","3","23","11:30","5.9"
"Vantaa Helsinki-Vantaa airport","2023","3","23","11:40","6.3"
"Vantaa Helsinki-Vantaa airport","2023","3","23","11:50","6.5"
"Vantaa Helsinki-Vantaa airport","2023","3","23","12:00","6.5"
"Vantaa Helsinki-Vantaa airport","2023","3","23","12:10","6.6"
"Vantaa Helsinki-Vantaa airport","2023","3","23","12:20","6.6"
"Vantaa Helsinki-Vantaa airport","2023","3","23","12:30","6.9"
"Vantaa Helsinki-Vantaa airport","2023","3","23","12:40","7.2"
"Vantaa Helsinki-Vantaa airport","2023","3","23","12:50","6.7"
"Vantaa Helsinki-Vantaa airport","2023","3","23","13:00","7.2"
"Vantaa Helsinki-Vantaa airport","2023","3","23","13:10","7.1"
"Vantaa Helsinki-Vantaa airport","2023","3","23","13:20","7.1"
"Vantaa Helsinki-Vantaa airport","2023","3","23","13:30","7.1"
"Vantaa Helsinki-Vantaa airport","2023","3","23","13:40","6.7"
"Vantaa Helsinki-Vantaa airport","2023","3","23","13:50","6.7"
"Vantaa Helsinki-Vantaa airport","2023","3","23","14:00","6.5"
"Vantaa Helsinki-Vantaa airport","2023","3","23","14:10","6.6"
"Vantaa Helsinki-Vantaa airport","2023","3","23","14:20","6.7"
"Vantaa Helsinki-Vantaa airport","2023","3","23","14:30","6.8"
"Vantaa Helsinki-Vantaa airport","2023","3","23","14:40","6.6"
"Vantaa Helsinki-Vantaa airport","2023","3","23","14:50","6.7"
"Vantaa Helsinki-Vantaa airport","2023","3","23","15:00","6.9"
"Vantaa Helsinki-Vantaa airport","2023","3","23","15:10","7.1"
"Vantaa Helsinki-Vantaa airport","2023","3","23","15:20","7.2"
"Vantaa Helsinki-Vantaa airport","2023","3","23","15:30","7.3"
"Vantaa Helsinki-Vantaa airport","2023","3","23","15:40","7.4"
"Vantaa Helsinki-Vantaa airport","2023","3","23","15:50","7.6"
"Vantaa Helsinki-Vantaa airport","2023","3","23","16:00","7.5"
"Vantaa Helsinki-Vantaa airport","2023","3","23","16:10","7.3"
"Vantaa Helsinki-Vantaa airport","2023","3","23","16:20","7.5"
"Vantaa Helsinki-Vantaa airport","2023","3","23","16:30","7.6"
"Vantaa Helsinki-Vantaa airport","2023","3","23","16:40","7.7"
"Vantaa Helsinki-Vantaa airport","2023","3","23","16:50","7.7"
"Vantaa Helsinki-Vantaa airport","2023","3","23","17:00","7.5"
"Vantaa Helsinki-Vantaa airport","2023","3","23","17:10","7.4"
"Vantaa Helsinki-Vantaa airport","2023","3","23","17:20","7.2"
"Vantaa Helsinki-Vantaa airport","2023","3","23","17:30","7.1"
"Vantaa Helsinki-Vantaa airport","2023","3","23","17:40","6.9"
"Vantaa Helsinki-Vantaa airport","2023","3","23","17:50","6.7"
"Vantaa Helsinki-Vantaa airport","2023","3","23","18:00","6.5"
"Vantaa Helsinki-Vantaa airport","2023","3","23","18:10","5.9"
"Vantaa Helsinki-Vantaa airport","2023","3","23","18:20","5.3"
"Vantaa Helsinki-Vantaa airport","2023","3","23","18:30","5.1"
"Vantaa Helsinki-Vantaa airport","2023","3","23","18:40","4.7"
"Vantaa Helsinki-Vantaa airport","2023","3","23","18:50","4.5"
"Vantaa Helsinki-Vantaa airport","2023","3","23","19:00","4.5"
"Vantaa Helsinki-Vantaa airport","2023","3","23","19:10","4.1"
"Vantaa Helsinki-Vantaa airport","2023","3","23","19:20","3.7"
"Vantaa Helsinki-Vantaa airport","2023","3","23","19:30","3.6"
"Vantaa Helsinki-Vantaa airport","2023","3","23","19:40","3.5"
"Vantaa Helsinki-Vantaa airport","2023","3","23","19:50","3.1"
"Vantaa Helsinki-Vantaa airport","2023","3","23","20:00","2.3"
"Vantaa Helsinki-Vantaa airport","2023","3","23","20:10","1.8"
"Vantaa Helsinki-Vantaa airport","2023","3","23","20:20","2.5"
"Vantaa Helsinki-Vantaa airport","2023","3","23","20:30","2.2"
"Vantaa Helsinki-Vantaa airport","2023","3","23","20:40","1.6"
"Vantaa Helsinki-Vantaa airport","2023","3","23","20:50","1.4"
"Vantaa Helsinki-Vantaa airport","2023","3","23","21:00","1.4"
"Vantaa Helsinki-Vantaa airport","2023","3","23","21:10","1.8"
"Vantaa Helsinki-Vantaa airport","2023","3","23","21:20","1.5"
"Vantaa Helsinki-Vantaa airport","2023","3","23","21:30","1.1"
"Vantaa Helsinki-Vantaa airport","2023","3","23","21:40","0.7"
"Vantaa Helsinki-Vantaa airport","2023","3","23","21:50","0.7"
"Vantaa Helsinki-Vantaa airport","2023","3","23","22:00","1.3"
"Vantaa Helsinki-Vantaa airport","2023","3","23","22:10","1.1"
"Vantaa Helsinki-Vantaa airport","2023","3","23","22:20","0.9"
"Vantaa Helsinki-Vantaa airport","2023","3","23","22:30","0.6"
"Vantaa Helsinki-Vantaa airport","2023","3","23","22:40","0.5"
"Vantaa Helsinki-Vantaa airport","2023","3","23","22:50","0.4"
"Vantaa Helsinki-Vantaa airport","2023","3","23","23:00","0.4"
"Vantaa Helsinki-Vantaa airport","2023","3","23","23:10","0.2"
"Vantaa Helsinki-Vantaa airport","2023","3","23","23:20","0"
"Vantaa Helsinki-Vantaa airport","2023","3","23","23:30","-0.1"
"Vantaa Helsinki-Vantaa airport","2023","3","23","23:40","-0.3"
"Vantaa Helsinki-Vantaa airport","2023","3","23","23:50","-0.4"
"Vantaa Helsinki-Vantaa airport","2023","3","24","00:00","-0.6"
"Vantaa Helsinki-Vantaa airport","2023","3","24","00:10","-0.5"
"Vantaa Helsinki-Vantaa airport","2023","3","24","00:20","-0.6"
"Vantaa Helsinki-Vantaa airport","2023","3","24","00:30","-0.8"
"Vantaa Helsinki-Vantaa airport","2023","3","24","00:40","-0.9"
"Vantaa Helsinki-Vantaa airport","2023","3","24","00:50","-1.1"
"Vantaa Helsinki-Vantaa airport","2023","3","24","01:00","-1.3"
"Vantaa Helsinki-Vantaa airport","2023","3","24","01:10","-1.4"
"Vantaa Helsinki-Vantaa airport","2023","3","24","01:20","-1.7"
"Vantaa Helsinki-Vantaa airport","2023","3","24","01:30","-1.8"
"Vantaa Helsinki-Vantaa airport","2023","3","24","01:40","-2"
"Vantaa Helsinki-Vantaa airport","2023","3","24","01:50","-2.1"
"Vantaa Helsinki-Vantaa airport","2023","3","24","02:00","-2.2"
"Vantaa Helsinki-Vantaa airport","2023","3","24","02:10","-2.1"
"Vantaa Helsinki-Vantaa airport","2023","3","24","02:20","-1.6"
"Vantaa Helsinki-Vantaa airport","2023","3","24","02:30","-1.2"
"Vantaa Helsinki-Vantaa airport","2023","3","24","02:40","-1.2"
"Vantaa Helsinki-Vantaa airport","2023","3","24","02:50","-1.4"
"Vantaa Helsinki-Vantaa airport","2023","3","24","03:00","-1.4"
"Vantaa Helsinki-Vantaa airport","2023","3","24","03:10","-1.5"
"Vantaa Helsinki-Vantaa airport","2023","3","24","03:20","-1.6"
"Vantaa Helsinki-Vantaa airport","2023","3","24","03:30","-1.8"
"Vantaa Helsinki-Vantaa airport","2023","3","24","03:40","-1.6"
"Vantaa Helsinki-Vantaa airport","2023","3","24","03:50","-1.4"
"Vantaa Helsinki-Vantaa airport","2023","3","24","04:00","-1.5"
"Vantaa Helsinki-Vantaa airport","2023","3","24","04:10","-1.4"
"Vantaa Helsinki-Vantaa airport","2023","3","24","04:20","-1.3"
"Vantaa Helsinki-Vantaa airport","2023","3","24","04:30","-1.2"
"Vantaa Helsinki-Vantaa airport","2023","3","24","04:40","-1.1"
"Vantaa Helsinki-Vantaa airport","2023","3","24","04:50","-1.1"
"Vantaa Helsinki-Vantaa airport","2023","3","24","05:00","-1.1"
"Vantaa Helsinki-Vantaa airport","2023","3","24","05:10","-1"
"Vantaa Helsinki-Vantaa airport","2023","3","24","05:20","-0.9"
"Vantaa Helsinki-Vantaa airport","2023","3","24","05:30","-0.8"
"Vantaa Helsinki-Vantaa airport","2023","3","24","05:40","-0.8"
"Vantaa Helsinki-Vantaa airport","2023","3","24","05:50","-0.6"
"Vantaa Helsinki-Vantaa airport","2023","3","24","06:00","-0.3"
"Vantaa Helsinki-Vantaa airport","2023","3","24","06:10","-0.3"
"Vantaa Helsinki-Vantaa airport","2023","3","24","06:20","-0.3"
"Vantaa Helsinki-Vantaa airport","2023","3","24","06:30","-0.1"
"Vantaa Helsinki-Vantaa airport","2023","3","24","06:40","-0.2"
"Vantaa Helsinki-Vantaa airport","2023","3","24","06:50","-0.1"
"Vantaa Helsinki-Vantaa airport","2023","3","24","07:00","0"
"Vantaa Helsinki-Vantaa airport","2023","3","24","07:10","0"
"Vantaa Helsinki-Vantaa airport","2023","3","24","07:20","0"
"Vantaa Helsinki-Vantaa airport","2023","3","24","07:30","0"
"Vantaa Helsinki-Vantaa airport","2023","3","24","07:40","0.4"
"Vantaa Helsinki-Vantaa airport","2023","3","24","07:50","0.7"
"Vantaa Helsinki-Vantaa airport","2023","3","24","08:00","0.9"
"Vantaa Helsinki-Vantaa airport","2023","3","24","08:10","1"
"Vantaa Helsinki-Vantaa airport","2023","3","24","08:20","1.2"
"Vantaa Helsinki-Vantaa airport","2023","3","24","08:30","1.4"
"Vantaa Helsinki-Vantaa airport","2023","3","24","08:40","1.8"
"Vantaa Helsinki-Vantaa airport","2023","3","24","08:50","2"
"Vantaa Helsinki-Vantaa airport","2023","3","24","09:00","2.4"
"Vantaa Helsinki-Vantaa airport","2023","3","24","09:10","2.8"
"Vantaa Helsinki-Vantaa airport","2023","3","24","09:20","2.9"
"Vantaa Helsinki-Vantaa airport","2023","3","24","09:30","3.1"
"Vantaa Helsinki-Vantaa airport","2023","3","24","09:40","3.4"
"Vantaa Helsinki-Vantaa airport","2023","3","24","09:50","3.6"
"Vantaa Helsinki-Vantaa airport","2023","3","24","10:00","3.9"
"Vantaa Helsinki-Vantaa airport","2023","3","24","10:10","4"
"Vantaa Helsinki-Vantaa airport","2023","3","24","10:20","4.4"
"Vantaa Helsinki-Vantaa airport","2023","3","24","10:30","4.6"
"Vantaa Helsinki-Vantaa airport","2023","3","24","10:40","4.5"
"Vantaa Helsinki-Vantaa airport","2023","3","24","10:50","4.6"
"Vantaa Helsinki-Vantaa airport","2023","3","24","11:00","4.6"
"Vantaa Helsinki-Vantaa airport","2023","3","24","11:10","4.8"
"Vantaa Helsinki-Vantaa airport","2023","3","24","11:20","5.1"
"Vantaa Helsinki-Vantaa airport","2023","3","24","11:30","5.3"
"Vantaa Helsinki-Vantaa airport","2023","3","24","11:40","5.6"
"Vantaa Helsinki-Vantaa airport","2023","3","24","11:50","5.6"
"Vantaa Helsinki-Vantaa airport","2023","3","24","12:00","5.9"
"Vantaa Helsinki-Vantaa airport","2023","3","24","12:10","5.9"
"Vantaa Helsinki-Vantaa airport","2023","3","24","12:20","5.9"
"Vantaa Helsinki-Vantaa airport","2023","3","24","12:30","5.9"
"Vantaa Helsinki-Vantaa airport","2023","3","24","12:40","5.9"
"Vantaa Helsinki-Vantaa airport","2023","3","24","12:50","5.7"
"Vantaa Helsinki-Vantaa airport","2023","3","24","13:00","5.7"
"Vantaa Helsinki-Vantaa airport","2023","3","24","13:10","5.7"
"Vantaa Helsinki-Vantaa airport","2023","3","24","13:20","5.5"
"Vantaa Helsinki-Vantaa airport","2023","3","24","13:30","5"
"Vantaa Helsinki-Vantaa airport","2023","3","24","13:40","4.9"
"Vantaa Helsinki-Vantaa airport","2023","3","24","13:50","4.7"
"Vantaa Helsinki-Vantaa airport","2023","3","24","14:00","4.4"
"Vantaa Helsinki-Vantaa airport","2023","3","24","14:10","4.3"
"Vantaa Helsinki-Vantaa airport","2023","3","24","14:20","4.3"
"Vantaa Helsinki-Vantaa airport","2023","3","24","14:30","4.4"
"Vantaa Helsinki-Vantaa airport","2023","3","24","14:40","4.4"
"Vantaa Helsinki-Vantaa airport","2023","3","24","14:50","4.4"
"Vantaa Helsinki-Vantaa airport","2023","3","24","15:00","4.5"
"Vantaa Helsinki-Vantaa airport","2023","3","24","15:10","4.6"
"Vantaa Helsinki-Vantaa airport","2023","3","24","15:20","4.6"
"Vantaa Helsinki-Vantaa airport","2023","3","24","15:30","4.7"
"Vantaa Helsinki-Vantaa airport","2023","3","24","15:40","4.8"
"Vantaa Helsinki-Vantaa airport","2023","3","24","15:50","5"
"Vantaa Helsinki-Vantaa airport","2023","3","24","16:00","5"
"Vantaa Helsinki-Vantaa airport","2023","3","24","16:10","5"
"Vantaa Helsinki-Vantaa airport","2023","3","24","16:20","4.9"
"Vantaa Helsinki-Vantaa airport","2023","3","24","16:30","4.9"
"Vantaa Helsinki-Vantaa airport","2023","3","24","16:40","4.9"
"Vantaa Helsinki-Vantaa airport","2023","3","24","16:50","4.9"
"Vantaa Helsinki-Vantaa airport","2023","3","24","17:00","4.9"
"Vantaa Helsinki-Vantaa airport","2023","3","24","17:10","4.9"
"Vantaa Helsinki-Vantaa airport","2023","3","24","17:20","4.8"
"Vantaa Helsinki-Vantaa airport","2023","3","24","17:30","4.9"
"Vantaa Helsinki-Vantaa airport","2023","3","24","17:40","5"
"Vantaa Helsinki-Vantaa airport","2023","3","24","17:50","4.9"
"Vantaa Helsinki-Vantaa airport","2023","3","24","18:00","5"
"Vantaa Helsinki-Vantaa airport","2023","3","24","18:10","4.9"
"Vantaa Helsinki-Vantaa airport","2023","3","24","18:20","4.7"
"Vantaa Helsinki-Vantaa airport","2023","3","24","18:30","4.7"
"Vantaa Helsinki-Vantaa airport","2023","3","24","18:40","4.5"
"Vantaa Helsinki-Vantaa airport","2023","3","24","18:50","4.4"
"Vantaa Helsinki-Vantaa airport","2023","3","24","19:00","4.7"
